"Species","Depth_bin","p"
"Bronze whaler shark","1230",0
"Bronze whaler shark","1240",0
"Bronze whaler shark","1250",0
"Bronze whaler shark","1260",0
"Bronze whaler shark","1270",0
"Bronze whaler shark","1280",0
"Bronze whaler shark","1290",0
"Bronze whaler shark","1300",0
"Bronze whaler shark","1310",0
"Bronze whaler shark","1320",0
"Bronze whaler shark","1330",0
"Bronze whaler shark","1340",0
"Bronze whaler shark","1350",0
"Bronze whaler shark","1360",0
"Bronze whaler shark","1370",0
"Bronze whaler shark","1380",0
"Bronze whaler shark","1390",0
"Bronze whaler shark","1400",0
"Bronze whaler shark","1410",0
"Bronze whaler shark","1420",0
"Bronze whaler shark","1430",0
"Bronze whaler shark","1440",0
"Bronze whaler shark","1450",0
"Bronze whaler shark","1460",0
"Bronze whaler shark","1470",0
"Bronze whaler shark","1480",0
"Bronze whaler shark","1490",0
"Bronze whaler shark","1500",0
"Bronze whaler shark","1510",0
"Bronze whaler shark","1520",0
"Bronze whaler shark","1530",0
"Bronze whaler shark","1540",0
"Bronze whaler shark","1550",0
"Bronze whaler shark","1560",0
"Bronze whaler shark","1570",0
"Bronze whaler shark","1580",0
"Bronze whaler shark","1590",0
"Bronze whaler shark","1600",0
"Bronze whaler shark","1610",0
"Bronze whaler shark","1620",0
"Bronze whaler shark","1630",0
"Bronze whaler shark","1640",0
"Bronze whaler shark","1650",0
"Bronze whaler shark","1660",0
"Bronze whaler shark","1670",0
"Bronze whaler shark","1680",0
"Bronze whaler shark","1690",0
"Bronze whaler shark","1700",0
"Bronze whaler shark","1710",0
"Bronze whaler shark","1720",0
"Bronze whaler shark","1730",0
"Bronze whaler shark","1740",0
"Bronze whaler shark","1750",0
"Bronze whaler shark","1760",0
"Bronze whaler shark","1770",0
"Bronze whaler shark","1780",0
"Bronze whaler shark","1790",0
"Bronze whaler shark","1800",0
"Bronze whaler shark","1810",0
"Bronze whaler shark","1820",0
"Bronze whaler shark","1830",0
"Bronze whaler shark","1840",0
"Bronze whaler shark","1850",0
"Bull shark","0",0.295774399828821
"Bull shark","10",0.177990781184426
"Bull shark","20",0.151794076681992
"Bull shark","30",0.13831577465935
"Bull shark","40",0.127536719739476
"Bull shark","50",0.0637912773240544
"Bull shark","60",0.0266213497049508
"Bull shark","70",0.00890685188069025
"Bull shark","80",0.00418256564321164
"Bull shark","90",0.00178429289944607
"Bull shark","100",0.00134429674270155
"Bull shark","110",0.00049955960025389
"Bull shark","120",0.00092693758984584
"Bull shark","130",0.00017059235678493
"Bull shark","140",0.000165631114642901
"Bull shark","150",6.27658526721204e-05
"Bull shark","160",4.56390894058567e-05
"Bull shark","170",8.75473228513248e-06
"Bull shark","180",1.01213377031493e-05
"Bull shark","190",3.81113759408186e-05
"Bull shark","200",7.24943049269683e-06
"Bull shark","210",1.1847374400874e-06
"Bull shark","220",1.41690565675493e-05
"Bull shark","230",6.89743684554899e-06
"Bull shark","240",0
"Bull shark","250",0
"Bull shark","260",0
"Bull shark","270",0
"Bull shark","280",0
"Bull shark","290",0
"Bull shark","300",0
"Bull shark","310",0
"Bull shark","320",0
"Bull shark","330",0
"Bull shark","340",0
"Bull shark","350",0
"Bull shark","360",0
"Bull shark","370",0
"Bull shark","380",0
"Bull shark","390",0
"Bull shark","400",0
"Bull shark","410",0
"Bull shark","420",0
"Bull shark","430",0
"Bull shark","440",0
"Bull shark","450",0
"Bull shark","460",0
"Bull shark","470",0
"Bull shark","480",0
"Bull shark","490",0
"Bull shark","500",0
"Bull shark","510",0
"Bull shark","520",0
"Bull shark","530",0
"Bull shark","540",0
"Bull shark","550",0
"Bull shark","560",0
"Bull shark","570",0
"Bull shark","580",0
"Bull shark","590",0
"Bull shark","600",0
"Bull shark","610",0
"Bull shark","620",0
"Bull shark","630",0
"Bull shark","640",0
"Bull shark","650",0
"Bull shark","660",0
"Bull shark","670",0
"Bull shark","680",0
"Bull shark","690",0
"Bull shark","700",0
"Bull shark","710",0
"Bull shark","720",0
"Bull shark","730",0
"Bull shark","740",0
"Bull shark","750",0
"Bull shark","760",0
"Bull shark","770",0
"Bull shark","780",0
"Bull shark","790",0
"Bull shark","800",0
"Bull shark","810",0
"Bull shark","820",0
"Bull shark","830",0
"Bull shark","840",0
"Bull shark","850",0
"Bull shark","860",0
"Bull shark","870",0
"Bull shark","880",0
"Bull shark","890",0
"Bull shark","900",0
"Bull shark","910",0
"Bull shark","920",0
"Bull shark","930",0
"Bull shark","940",0
"Bull shark","950",0
"Bull shark","960",0
"Bull shark","970",0
"Bull shark","980",0
"Bull shark","990",0
"Bull shark","1000",0
"Bull shark","1010",0
"Bull shark","1020",0
"Bull shark","1030",0
"Bull shark","1040",0
"Bull shark","1050",0
"Bull shark","1060",0
"Bull shark","1070",0
"Bull shark","1080",0
"Bull shark","1090",0
"Bull shark","1100",0
"Bull shark","1110",0
"Bull shark","1120",0
"Bull shark","1130",0
"Bull shark","1140",0
"Bull shark","1150",0
"Bull shark","1160",0
"Bull shark","1170",0
"Bull shark","1180",0
"Bull shark","1190",0
"Bull shark","1200",0
"Bull shark","1210",0
"Bull shark","1220",0
"Bull shark","1230",0
"Bull shark","1240",0
"Bull shark","1250",0
"Bull shark","1260",0
"Bull shark","1270",0
"Bull shark","1280",0
"Bull shark","1290",0
"Bull shark","1300",0
"Bull shark","1310",0
"Bull shark","1320",0
"Bull shark","1330",0
"Bull shark","1340",0
"Bull shark","1350",0
"Bull shark","1360",0
"Bull shark","1370",0
"Bull shark","1380",0
"Bull shark","1390",0
"Bull shark","1400",0
"Bull shark","1410",0
"Bull shark","1420",0
"Bull shark","1430",0
"Bull shark","1440",0
"Bull shark","1450",0
"Bull shark","1460",0
"Bull shark","1470",0
"Bull shark","1480",0
"Bull shark","1490",0
"Bull shark","1500",0
"Bull shark","1510",0
"Bull shark","1520",0
"Bull shark","1530",0
"Bull shark","1540",0
"Bull shark","1550",0
"Bull shark","1560",0
"Bull shark","1570",0
"Bull shark","1580",0
"Bull shark","1590",0
"Bull shark","1600",0
"Bull shark","1610",0
"Bull shark","1620",0
"Bull shark","1630",0
"Bull shark","1640",0
"Bull shark","1650",0
"Bull shark","1660",0
"Bull shark","1670",0
"Bull shark","1680",0
"Bull shark","1690",0
"Bull shark","1700",0
"Bull shark","1710",0
"Bull shark","1720",0
"Bull shark","1730",0
"Bull shark","1740",0
"Bull shark","1750",0
"Bull shark","1760",0
"Bull shark","1770",0
"Bull shark","1780",0
"Bull shark","1790",0
"Bull shark","1800",0
"Bull shark","1810",0
"Bull shark","1820",0
"Bull shark","1830",0
"Bull shark","1840",0
"Bull shark","1850",0
"Caribbean reef shark","0",0.110080686345399
"Caribbean reef shark","10",0.20350248703048
"Caribbean reef shark","20",0.41593827609808
"Caribbean reef shark","30",0.120142865703986
"Caribbean reef shark","40",0.0273015661179963
"Caribbean reef shark","50",0.0179031282724461
"Caribbean reef shark","60",0.0224922982504357
"Caribbean reef shark","70",0.0255191633329771
"Caribbean reef shark","80",0.0262254656739535
"Caribbean reef shark","90",0.013537056960395
"Caribbean reef shark","100",0.00569545928317043
"Caribbean reef shark","110",0.00346103594591957
"Caribbean reef shark","120",0.00237879704809897
"Caribbean reef shark","130",0.00210068592768089
"Caribbean reef shark","140",0.000753960718171922
"Caribbean reef shark","150",0.000729664103510088
"Caribbean reef shark","160",0.000550545064146339
"Caribbean reef shark","170",0.000329798656651864
"Caribbean reef shark","180",0.000396152187245515
"Caribbean reef shark","190",0.000283871419686991
"Caribbean reef shark","200",0.000217237512440988
"Caribbean reef shark","210",0.000134633361989892
"Caribbean reef shark","220",0.000133775913641885
"Caribbean reef shark","230",1.30911805233662e-05
"Caribbean reef shark","240",7.06449325686059e-05
"Caribbean reef shark","250",9.4381881038051e-06
"Caribbean reef shark","260",8.08465416177256e-06
"Caribbean reef shark","270",7.32425958433349e-06
"Caribbean reef shark","280",5.78519568424402e-06
"Caribbean reef shark","290",1.97684488933652e-05
"Caribbean reef shark","300",2.81895478154299e-05
"Caribbean reef shark","310",4.43166174221149e-06
"Caribbean reef shark","320",5.74864619382135e-07
"Caribbean reef shark","330",1.14972923876427e-06
"Caribbean reef shark","340",3.26365775823588e-06
"Caribbean reef shark","350",2.11392851947161e-06
"Caribbean reef shark","360",5.74864619382135e-07
"Caribbean reef shark","370",2.11392851947161e-06
"Caribbean reef shark","380",0
"Caribbean reef shark","390",9.64199280707337e-07
"Caribbean reef shark","400",0
"Caribbean reef shark","410",0
"Caribbean reef shark","420",0
"Caribbean reef shark","430",1.92839856141467e-06
"Caribbean reef shark","440",0
"Caribbean reef shark","450",0
"Caribbean reef shark","460",0
"Caribbean reef shark","470",0
"Caribbean reef shark","480",0
"Caribbean reef shark","490",0
"Caribbean reef shark","500",0
"Caribbean reef shark","510",0
"Caribbean reef shark","520",0
"Caribbean reef shark","530",0
"Caribbean reef shark","540",0
"Caribbean reef shark","550",0
"Caribbean reef shark","560",0
"Caribbean reef shark","570",0
"Caribbean reef shark","580",0
"Caribbean reef shark","590",0
"Caribbean reef shark","600",0
"Caribbean reef shark","610",0
"Caribbean reef shark","620",0
"Caribbean reef shark","630",0
"Caribbean reef shark","640",0
"Caribbean reef shark","650",0
"Caribbean reef shark","660",0
"Caribbean reef shark","670",0
"Caribbean reef shark","680",0
"Caribbean reef shark","690",1.194743130227e-05
"Caribbean reef shark","700",0
"Caribbean reef shark","710",0
"Caribbean reef shark","720",0
"Caribbean reef shark","730",0
"Caribbean reef shark","740",0
"Caribbean reef shark","750",0
"Caribbean reef shark","760",0
"Caribbean reef shark","770",0
"Caribbean reef shark","780",0
"Caribbean reef shark","790",0
"Caribbean reef shark","800",0
"Caribbean reef shark","810",0
"Caribbean reef shark","820",0
"Caribbean reef shark","830",0
"Caribbean reef shark","840",0
"Caribbean reef shark","850",0
"Caribbean reef shark","860",0
"Caribbean reef shark","870",0
"Caribbean reef shark","880",0
"Caribbean reef shark","890",0
"Caribbean reef shark","900",0
"Caribbean reef shark","910",0
"Caribbean reef shark","920",0
"Caribbean reef shark","930",0
"Caribbean reef shark","940",0
"Caribbean reef shark","950",0
"Caribbean reef shark","960",0
"Caribbean reef shark","970",0
"Caribbean reef shark","980",0
"Caribbean reef shark","990",0
"Caribbean reef shark","1000",0
"Caribbean reef shark","1010",0
"Caribbean reef shark","1020",0
"Caribbean reef shark","1030",0
"Caribbean reef shark","1040",0
"Caribbean reef shark","1050",0
"Caribbean reef shark","1060",0
"Caribbean reef shark","1070",0
"Caribbean reef shark","1080",0
"Caribbean reef shark","1090",0
"Caribbean reef shark","1100",0
"Caribbean reef shark","1110",0
"Caribbean reef shark","1120",0
"Caribbean reef shark","1130",0
"Caribbean reef shark","1140",0
"Caribbean reef shark","1150",0
"Caribbean reef shark","1160",0
"Caribbean reef shark","1170",0
"Caribbean reef shark","1180",0
"Caribbean reef shark","1190",0
"Caribbean reef shark","1200",0
"Caribbean reef shark","1210",0
"Caribbean reef shark","1220",0
"Caribbean reef shark","1230",0
"Caribbean reef shark","1240",0
"Caribbean reef shark","1250",0
"Caribbean reef shark","1260",0
"Caribbean reef shark","1270",0
"Caribbean reef shark","1280",0
"Caribbean reef shark","1290",0
"Caribbean reef shark","1300",0
"Caribbean reef shark","1310",0
"Caribbean reef shark","1320",0
"Caribbean reef shark","1330",0
"Caribbean reef shark","1340",0
"Caribbean reef shark","1350",0
"Caribbean reef shark","1360",0
"Caribbean reef shark","1370",0
"Caribbean reef shark","1380",0
"Caribbean reef shark","1390",0
"Caribbean reef shark","1400",0
"Caribbean reef shark","1410",0
"Caribbean reef shark","1420",0
"Caribbean reef shark","1430",0
"Caribbean reef shark","1440",0
"Caribbean reef shark","1450",0
"Caribbean reef shark","1460",0
"Caribbean reef shark","1470",0
"Caribbean reef shark","1480",0
"Caribbean reef shark","1490",0
"Caribbean reef shark","1500",0
"Caribbean reef shark","1510",0
"Caribbean reef shark","1520",0
"Caribbean reef shark","1530",0
"Caribbean reef shark","1540",0
"Caribbean reef shark","1550",0
"Caribbean reef shark","1560",0
"Caribbean reef shark","1570",0
"Caribbean reef shark","1580",0
"Caribbean reef shark","1590",0
"Caribbean reef shark","1600",0
"Caribbean reef shark","1610",0
"Caribbean reef shark","1620",0
"Caribbean reef shark","1630",0
"Caribbean reef shark","1640",0
"Caribbean reef shark","1650",0
"Caribbean reef shark","1660",0
"Caribbean reef shark","1670",0
"Caribbean reef shark","1680",0
"Caribbean reef shark","1690",0
"Caribbean reef shark","1700",0
"Caribbean reef shark","1710",0
"Caribbean reef shark","1720",0
"Caribbean reef shark","1730",0
"Caribbean reef shark","1740",0
"Caribbean reef shark","1750",0
"Caribbean reef shark","1760",0
"Caribbean reef shark","1770",0
"Caribbean reef shark","1780",0
"Caribbean reef shark","1790",0
"Caribbean reef shark","1800",0
"Caribbean reef shark","1810",0
"Caribbean reef shark","1820",0
"Caribbean reef shark","1830",0
"Caribbean reef shark","1840",0
"Caribbean reef shark","1850",0
"Sicklefin devil ray","0",0.154971753235171
"Sicklefin devil ray","10",0.0565119756982981
"Sicklefin devil ray","20",0.0671400282453996
"Sicklefin devil ray","30",0.0613309331890957
"Sicklefin devil ray","40",0.0725621891425538
"Sicklefin devil ray","50",0.0819808157606818
"Sicklefin devil ray","60",0.0798948422826959
"Sicklefin devil ray","70",0.0578363568139377
"Sicklefin devil ray","80",0.0517680214622577
"Sicklefin devil ray","90",0.0397972838576005
"Sicklefin devil ray","100",0.0323952433524631
"Sicklefin devil ray","110",0.0286100859508757
"Sicklefin devil ray","120",0.0196507255569489
"Sicklefin devil ray","130",0.0149475393506541
"Sicklefin devil ray","140",0.0160776685398756
"Sicklefin devil ray","150",0.0113744505892765
"Sicklefin devil ray","160",0.00912764765728543
"Sicklefin devil ray","170",0.00837713885109283
"Sicklefin devil ray","180",0.00816496678417371
"Sicklefin devil ray","190",0.00736018901726703
"Sicklefin devil ray","200",0.00627345756767907
"Sicklefin devil ray","210",0.00791421258928543
"Sicklefin devil ray","220",0.00755806424870348
"Sicklefin devil ray","230",0.00373521234677001
"Sicklefin devil ray","240",0.00711414417503647
"Sicklefin devil ray","250",0.00753478370994587
"Sicklefin devil ray","260",0.00549949229664161
"Sicklefin devil ray","270",0.00528129765936641
"Sicklefin devil ray","280",0.00503070115989082
"Sicklefin devil ray","290",0.00589702872189778
"Sicklefin devil ray","300",0.010800150655049
"Sicklefin devil ray","310",0.00869923343179862
"Sicklefin devil ray","320",0.00459594706624008
"Sicklefin devil ray","330",0.0043887046305749
"Sicklefin devil ray","340",0.00319860290501242
"Sicklefin devil ray","350",0.00276156143744378
"Sicklefin devil ray","360",0.0058714005374998
"Sicklefin devil ray","370",0.00185803102971498
"Sicklefin devil ray","380",0.000793286638866338
"Sicklefin devil ray","390",0.0016646336031159
"Sicklefin devil ray","400",0.00570767872258265
"Sicklefin devil ray","410",8.14077882311264e-05
"Sicklefin devil ray","420",0.00167287138492557
"Sicklefin devil ray","430",7.93126239259748e-05
"Sicklefin devil ray","440",0.000119022109872989
"Sicklefin devil ray","450",0.00166550911389498
"Sicklefin devil ray","460",2.85327056138098e-05
"Sicklefin devil ray","470",0.000351210707649735
"Sicklefin devil ray","480",0.00015862524785195
"Sicklefin devil ray","490",0
"Sicklefin devil ray","500",1.42663528069049e-05
"Sicklefin devil ray","510",6.71414354242215e-05
"Sicklefin devil ray","520",2.64375413086582e-05
"Sicklefin devil ray","530",0.000103761348897536
"Sicklefin devil ray","540",1.42663528069049e-05
"Sicklefin devil ray","550",0
"Sicklefin devil ray","560",5.28750826173166e-05
"Sicklefin devil ray","570",0.00038517091959557
"Sicklefin devil ray","580",0
"Sicklefin devil ray","590",2.64375413086582e-05
"Sicklefin devil ray","600",0
"Sicklefin devil ray","610",0
"Sicklefin devil ray","620",1.42663528069049e-05
"Sicklefin devil ray","630",1.42663528069049e-05
"Sicklefin devil ray","640",9.35789767328797e-05
"Sicklefin devil ray","650",0.000415045395590142
"Sicklefin devil ray","660",0
"Sicklefin devil ray","670",2.85327056138098e-05
"Sicklefin devil ray","680",0.000192585459797785
"Sicklefin devil ray","690",0
"Sicklefin devil ray","700",2.64375413086582e-05
"Sicklefin devil ray","710",0
"Sicklefin devil ray","720",1.42663528069049e-05
"Sicklefin devil ray","730",0
"Sicklefin devil ray","740",1.42663528069049e-05
"Sicklefin devil ray","750",0
"Sicklefin devil ray","760",2.64375413086582e-05
"Sicklefin devil ray","770",7.93126239259748e-05
"Sicklefin devil ray","780",4.27990584207148e-05
"Sicklefin devil ray","790",1.42663528069049e-05
"Sicklefin devil ray","800",0
"Sicklefin devil ray","810",0.000207522697795072
"Sicklefin devil ray","820",0
"Sicklefin devil ray","830",1.42663528069049e-05
"Sicklefin devil ray","840",0.000110559082705798
"Sicklefin devil ray","850",0
"Sicklefin devil ray","860",5.4970246922468e-05
"Sicklefin devil ray","870",0
"Sicklefin devil ray","880",2.85327056138098e-05
"Sicklefin devil ray","890",0
"Sicklefin devil ray","900",5.28750826173166e-05
"Sicklefin devil ray","910",0
"Sicklefin devil ray","920",0
"Sicklefin devil ray","930",0
"Sicklefin devil ray","940",1.42663528069049e-05
"Sicklefin devil ray","950",0
"Sicklefin devil ray","960",0
"Sicklefin devil ray","970",0.000311284046692608
"Sicklefin devil ray","980",0
"Sicklefin devil ray","990",2.85327056138098e-05
"Sicklefin devil ray","1000",2.85327056138098e-05
"Sicklefin devil ray","1010",0
"Sicklefin devil ray","1020",0
"Sicklefin devil ray","1030",0
"Sicklefin devil ray","1040",2.85327056138098e-05
"Sicklefin devil ray","1050",0
"Sicklefin devil ray","1060",0
"Sicklefin devil ray","1070",0
"Sicklefin devil ray","1080",5.28750826173166e-05
"Sicklefin devil ray","1090",2.85327056138098e-05
"Sicklefin devil ray","1100",0
"Sicklefin devil ray","1110",0
"Sicklefin devil ray","1120",0
"Sicklefin devil ray","1130",0
"Sicklefin devil ray","1140",0.000405963779562089
"Sicklefin devil ray","1150",4.27990584207148e-05
"Sicklefin devil ray","1160",5.28750826173166e-05
"Sicklefin devil ray","1170",0
"Sicklefin devil ray","1180",4.27990584207148e-05
"Sicklefin devil ray","1190",2.85327056138098e-05
"Sicklefin devil ray","1200",0
"Sicklefin devil ray","1210",0
"Sicklefin devil ray","1220",0
"Sicklefin devil ray","1230",0
"Sicklefin devil ray","1240",2.85327056138098e-05
"Sicklefin devil ray","1250",0
"Sicklefin devil ray","1260",9.62927298988926e-05
"Sicklefin devil ray","1270",0
"Sicklefin devil ray","1280",0
"Sicklefin devil ray","1290",0
"Sicklefin devil ray","1300",7.93126239259748e-05
"Sicklefin devil ray","1310",0
"Sicklefin devil ray","1320",0
"Sicklefin devil ray","1330",0
"Sicklefin devil ray","1340",0
"Sicklefin devil ray","1350",0
"Sicklefin devil ray","1360",0
"Sicklefin devil ray","1370",0
"Sicklefin devil ray","1380",0
"Sicklefin devil ray","1390",2.85327056138098e-05
"Sicklefin devil ray","1400",5.28750826173166e-05
"Sicklefin devil ray","1410",0
"Sicklefin devil ray","1420",0
"Sicklefin devil ray","1430",0
"Sicklefin devil ray","1440",0
"Sicklefin devil ray","1450",2.85327056138098e-05
"Sicklefin devil ray","1460",0
"Sicklefin devil ray","1470",9.62927298988926e-05
"Sicklefin devil ray","1480",0
"Sicklefin devil ray","1490",0
"Sicklefin devil ray","1500",0
"Sicklefin devil ray","1510",7.93126239259748e-05
"Sicklefin devil ray","1520",0
"Sicklefin devil ray","1530",0
"Sicklefin devil ray","1540",0
"Sicklefin devil ray","1550",0
"Sicklefin devil ray","1560",0
"Sicklefin devil ray","1570",0
"Sicklefin devil ray","1580",0
"Sicklefin devil ray","1590",0
"Sicklefin devil ray","1600",4.27990584207148e-05
"Sicklefin devil ray","1610",0
"Sicklefin devil ray","1620",0
"Sicklefin devil ray","1630",5.28750826173166e-05
"Sicklefin devil ray","1640",0
"Sicklefin devil ray","1650",0
"Sicklefin devil ray","1660",0
"Sicklefin devil ray","1670",0
"Sicklefin devil ray","1680",0
"Sicklefin devil ray","1690",0
"Sicklefin devil ray","1700",0
"Sicklefin devil ray","1710",0
"Sicklefin devil ray","1720",0
"Sicklefin devil ray","1730",0
"Sicklefin devil ray","1740",0
"Sicklefin devil ray","1750",0
"Sicklefin devil ray","1760",0
"Sicklefin devil ray","1770",0
"Sicklefin devil ray","1780",0
"Sicklefin devil ray","1790",0
"Sicklefin devil ray","1800",0
"Sicklefin devil ray","1810",0
"Sicklefin devil ray","1820",0
"Sicklefin devil ray","1830",0
"Sicklefin devil ray","1840",0
"Sicklefin devil ray","1850",0
"Galapagos shark","0",0.0982228925023994
"Galapagos shark","10",0.055870972468278
"Galapagos shark","20",0.079862949125763
"Galapagos shark","30",0.104424403283088
"Galapagos shark","40",0.112860643353401
"Galapagos shark","50",0.119793739966641
"Galapagos shark","60",0.121758523782041
"Galapagos shark","70",0.108529276533811
"Galapagos shark","80",0.0924254858125678
"Galapagos shark","90",0.0569500396422511
"Galapagos shark","100",0.0314326158188492
"Galapagos shark","110",0.00926462937614276
"Galapagos shark","120",0.0038838721535866
"Galapagos shark","130",0.00151588990359684
"Galapagos shark","140",0.00113586226882465
"Galapagos shark","150",0.000482032239965094
"Galapagos shark","160",0.000344639097950944
"Galapagos shark","170",0.000165043935326139
"Galapagos shark","180",7.7572719566967e-05
"Galapagos shark","190",0.000153643588579222
"Galapagos shark","200",5.0779981651651e-05
"Galapagos shark","210",8.05847769018711e-05
"Galapagos shark","220",0.000222268486562231
"Galapagos shark","230",0.000124232921957111
"Galapagos shark","240",5.84964013215825e-05
"Galapagos shark","250",2.92551635363641e-05
"Galapagos shark","260",2.02251165275047e-05
"Galapagos shark","270",1.46275817681821e-05
"Galapagos shark","280",6.28081602442688e-05
"Galapagos shark","290",6.15423907092945e-05
"Galapagos shark","300",0
"Galapagos shark","310",0
"Galapagos shark","320",1.46275817681821e-05
"Galapagos shark","330",9.46270746986128e-06
"Galapagos shark","340",3.87178710062254e-05
"Galapagos shark","350",9.46270746986128e-06
"Galapagos shark","360",9.46270746986128e-06
"Galapagos shark","370",0
"Galapagos shark","380",1.46275817681821e-05
"Galapagos shark","390",0
"Galapagos shark","400",0
"Galapagos shark","410",2.40902892380434e-05
"Galapagos shark","420",0
"Galapagos shark","430",0
"Galapagos shark","440",0
"Galapagos shark","450",0
"Galapagos shark","460",0
"Galapagos shark","470",0
"Galapagos shark","480",0
"Galapagos shark","490",0
"Galapagos shark","500",0
"Galapagos shark","510",0
"Galapagos shark","520",0
"Galapagos shark","530",0
"Galapagos shark","540",0
"Galapagos shark","550",0
"Galapagos shark","560",0
"Galapagos shark","570",0
"Galapagos shark","580",0
"Galapagos shark","590",0
"Galapagos shark","600",0
"Galapagos shark","610",0
"Galapagos shark","620",0
"Galapagos shark","630",0
"Galapagos shark","640",0
"Galapagos shark","650",0
"Galapagos shark","660",0
"Galapagos shark","670",0
"Galapagos shark","680",0
"Galapagos shark","690",0
"Galapagos shark","700",0
"Galapagos shark","710",0
"Galapagos shark","720",0
"Galapagos shark","730",0
"Galapagos shark","740",0
"Galapagos shark","750",0
"Galapagos shark","760",0
"Galapagos shark","770",0
"Galapagos shark","780",0
"Galapagos shark","790",0
"Galapagos shark","800",0
"Galapagos shark","810",0
"Galapagos shark","820",0
"Galapagos shark","830",0
"Galapagos shark","840",0
"Galapagos shark","850",0
"Galapagos shark","860",0
"Galapagos shark","870",0
"Galapagos shark","880",0
"Galapagos shark","890",0
"Galapagos shark","900",0
"Galapagos shark","910",0
"Galapagos shark","920",0
"Galapagos shark","930",0
"Galapagos shark","940",0
"Galapagos shark","950",0
"Galapagos shark","960",0
"Galapagos shark","970",0
"Galapagos shark","980",0
"Galapagos shark","990",0
"Galapagos shark","1000",0
"Galapagos shark","1010",0
"Galapagos shark","1020",0
"Galapagos shark","1030",0
"Galapagos shark","1040",0
"Galapagos shark","1050",0
"Galapagos shark","1060",0
"Galapagos shark","1070",0
"Galapagos shark","1080",0
"Galapagos shark","1090",0
"Galapagos shark","1100",0
"Galapagos shark","1110",0
"Galapagos shark","1120",0
"Galapagos shark","1130",0
"Galapagos shark","1140",0
"Galapagos shark","1150",0
"Galapagos shark","1160",0
"Galapagos shark","1170",0
"Galapagos shark","1180",0
"Galapagos shark","1190",0
"Galapagos shark","1200",0
"Galapagos shark","1210",0
"Galapagos shark","1220",0
"Galapagos shark","1230",0
"Galapagos shark","1240",0
"Galapagos shark","1250",0
"Galapagos shark","1260",0
"Galapagos shark","1270",0
"Galapagos shark","1280",0
"Galapagos shark","1290",0
"Galapagos shark","1300",0
"Galapagos shark","1310",0
"Galapagos shark","1320",0
"Galapagos shark","1330",0
"Galapagos shark","1340",0
"Galapagos shark","1350",0
"Galapagos shark","1360",0
"Galapagos shark","1370",0
"Galapagos shark","1380",0
"Galapagos shark","1390",0
"Galapagos shark","1400",0
"Galapagos shark","1410",0
"Galapagos shark","1420",0
"Galapagos shark","1430",0
"Galapagos shark","1440",0
"Galapagos shark","1450",0
"Galapagos shark","1460",0
"Galapagos shark","1470",0
"Galapagos shark","1480",0
"Galapagos shark","1490",0
"Galapagos shark","1500",0
"Galapagos shark","1510",0
"Galapagos shark","1520",0
"Galapagos shark","1530",0
"Galapagos shark","1540",0
"Galapagos shark","1550",0
"Galapagos shark","1560",0
"Galapagos shark","1570",0
"Galapagos shark","1580",0
"Galapagos shark","1590",0
"Galapagos shark","1600",0
"Galapagos shark","1610",0
"Galapagos shark","1620",0
"Galapagos shark","1630",0
"Galapagos shark","1640",0
"Galapagos shark","1650",0
"Galapagos shark","1660",0
"Galapagos shark","1670",0
"Galapagos shark","1680",0
"Galapagos shark","1690",0
"Galapagos shark","1700",0
"Galapagos shark","1710",0
"Galapagos shark","1720",0
"Galapagos shark","1730",0
"Galapagos shark","1740",0
"Galapagos shark","1750",0
"Galapagos shark","1760",0
"Galapagos shark","1770",0
"Galapagos shark","1780",0
"Galapagos shark","1790",0
"Galapagos shark","1800",0
"Galapagos shark","1810",0
"Galapagos shark","1820",0
"Galapagos shark","1830",0
"Galapagos shark","1840",0
"Galapagos shark","1850",0
"Greenland shark","0",0.00103355529713847
"Greenland shark","10",0.00337555171715921
"Greenland shark","20",0.00331168606964761
"Greenland shark","30",0.00364419402015026
"Greenland shark","40",0.00162702786328907
"Greenland shark","50",0.0014680458722007
"Greenland shark","60",0.00207215323103712
"Greenland shark","70",0.00226477458854429
"Greenland shark","80",0.00169210508051867
"Greenland shark","90",0.0014879438138869
"Greenland shark","100",0.00203569708160307
"Greenland shark","110",0.00205713879146605
"Greenland shark","120",0.00212128564531766
"Greenland shark","130",0.00261064187288751
"Greenland shark","140",0.00284594932359092
"Greenland shark","150",0.00379897806229392
"Greenland shark","160",0.00499085821089959
"Greenland shark","170",0.0070838148206564
"Greenland shark","180",0.0103892570094206
"Greenland shark","190",0.0129103391811793
"Greenland shark","200",0.0159516278122218
"Greenland shark","210",0.0192787421020504
"Greenland shark","220",0.0222253899542812
"Greenland shark","230",0.0256755960488526
"Greenland shark","240",0.0271003172217505
"Greenland shark","250",0.0321845335555894
"Greenland shark","260",0.0325212052567131
"Greenland shark","270",0.0361184964044382
"Greenland shark","280",0.0376088359153552
"Greenland shark","290",0.0386798436036776
"Greenland shark","300",0.0393992016609876
"Greenland shark","310",0.0414878006000087
"Greenland shark","320",0.0413574197160238
"Greenland shark","330",0.0384067901078248
"Greenland shark","340",0.039530705284261
"Greenland shark","350",0.0366914779583538
"Greenland shark","360",0.0362796511508705
"Greenland shark","370",0.0318133151883162
"Greenland shark","380",0.0287351425847668
"Greenland shark","390",0.025714768076588
"Greenland shark","400",0.0247088587024471
"Greenland shark","410",0.0192847065889426
"Greenland shark","420",0.0188608252802514
"Greenland shark","430",0.014291724064092
